2019-09-07 00:00:01,031 INFO 3236 [egg-logrotator] agent logger reload: got log-reload message
2019-09-07 00:10:59,305 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\config\\manifest.json","stat":{"dev":47644930,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2814749767149116,"size":733,"atimeMs":1567786259302.311,"mtimeMs":1567786259302.311,"ctimeMs":1567786259302.311,"birthtimeMs":1567780499576.4924,"atime":"2019-09-06T16:10:59.302Z","mtime":"2019-09-06T16:10:59.302Z","ctime":"2019-09-06T16:10:59.302Z","birthtime":"2019-09-06T14:34:59.576Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-09-07 00:11:30,856 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\app\\web\\app\\shop42284557\\page\\Tab\\Home\\main.less","stat":{"dev":47644930,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":3096224743859931,"size":150,"atimeMs":1567786290797.0598,"mtimeMs":1567786290797.0598,"ctimeMs":1567786290797.0598,"birthtimeMs":1567783801615.4055,"atime":"2019-09-06T16:11:30.797Z","mtime":"2019-09-06T16:11:30.797Z","ctime":"2019-09-06T16:11:30.797Z","birthtime":"2019-09-06T15:30:01.615Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-09-07 00:11:30,857 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\app\\web\\app\\shop42284557\\page\\Tab\\Home\\main.less","stat":{"dev":47644930,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":3096224743859931,"size":150,"atimeMs":1567786290797.0598,"mtimeMs":1567786290797.0598,"ctimeMs":1567786290797.0598,"birthtimeMs":1567783801615.4055,"atime":"2019-09-06T16:11:30.797Z","mtime":"2019-09-06T16:11:30.797Z","ctime":"2019-09-06T16:11:30.797Z","birthtime":"2019-09-06T15:30:01.615Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-09-07 00:11:31,188 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\config\\manifest.json","stat":{"dev":47644930,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2814749767149116,"size":733,"atimeMs":1567786291182.9646,"mtimeMs":1567786291182.9646,"ctimeMs":1567786291182.9646,"birthtimeMs":1567780499576.4924,"atime":"2019-09-06T16:11:31.183Z","mtime":"2019-09-06T16:11:31.183Z","ctime":"2019-09-06T16:11:31.183Z","birthtime":"2019-09-06T14:34:59.576Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-09-07 00:11:31,189 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\config\\manifest.json","stat":{"dev":47644930,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2814749767149116,"size":733,"atimeMs":1567786291186.965,"mtimeMs":1567786291186.965,"ctimeMs":1567786291186.965,"birthtimeMs":1567780499576.4924,"atime":"2019-09-06T16:11:31.187Z","mtime":"2019-09-06T16:11:31.187Z","ctime":"2019-09-06T16:11:31.187Z","birthtime":"2019-09-06T14:34:59.576Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-09-07 00:11:56,058 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\app\\web\\app\\shop42284557\\page\\Tab\\Home\\main.less","stat":{"dev":47644930,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":3096224743859931,"size":137,"atimeMs":1567786315946.2654,"mtimeMs":1567786315946.2654,"ctimeMs":1567786315946.2654,"birthtimeMs":1567783801615.4055,"atime":"2019-09-06T16:11:55.946Z","mtime":"2019-09-06T16:11:55.946Z","ctime":"2019-09-06T16:11:55.946Z","birthtime":"2019-09-06T15:30:01.615Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-09-07 00:11:56,059 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\app\\web\\app\\shop42284557\\page\\Tab\\Home\\main.less","stat":{"dev":47644930,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":3096224743859931,"size":137,"atimeMs":1567786315946.2654,"mtimeMs":1567786315946.2654,"ctimeMs":1567786315946.2654,"birthtimeMs":1567783801615.4055,"atime":"2019-09-06T16:11:55.946Z","mtime":"2019-09-06T16:11:55.946Z","ctime":"2019-09-06T16:11:55.946Z","birthtime":"2019-09-06T15:30:01.615Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-09-07 00:11:56,447 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\config\\manifest.json","stat":{"dev":47644930,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2814749767149116,"size":733,"atimeMs":1567786316440.7942,"mtimeMs":1567786316440.7942,"ctimeMs":1567786316440.7942,"birthtimeMs":1567780499576.4924,"atime":"2019-09-06T16:11:56.441Z","mtime":"2019-09-06T16:11:56.441Z","ctime":"2019-09-06T16:11:56.441Z","birthtime":"2019-09-06T14:34:59.576Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-09-07 00:11:56,448 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\config\\manifest.json","stat":{"dev":47644930,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2814749767149116,"size":733,"atimeMs":1567786316440.7942,"mtimeMs":1567786316440.7942,"ctimeMs":1567786316440.7942,"birthtimeMs":1567780499576.4924,"atime":"2019-09-06T16:11:56.441Z","mtime":"2019-09-06T16:11:56.441Z","ctime":"2019-09-06T16:11:56.441Z","birthtime":"2019-09-06T14:34:59.576Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-09-07 00:14:27,312 INFO 3236 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"F:\\user\\desktop\\Project\\Shopshare\\app\\web\\app\\shop42284557\\page\\Tab\\Home\\main.vue","stat":{"dev":47644930,"mode":33206,"nlink":1,"uid":0,"gid":0,"rdev":0,"ino":2814749767149268,"size":815,"atimeMs":1567786467285.2507,"mtimeMs":1567786467287.2512,"ctimeMs":1567786467287.2512,"birthtimeMs":1567782495086.504,"atime":"2019-09-06T16:14:27.285Z","mtime":"2019-09-06T16:14:27.287Z","ctime":"2019-09-06T16:14:27.287Z","birthtime":"2019-09-06T15:08:15.087Z"},"remove":false,"isDirectory":false,"isFile":true}
